source,target,weight
0x014321,0x01,45
0xa35d,0x01,10
0x013ec1,0x01,27
0xa0ec,0x01,166
0xa0a5,0x01,25
0xb4cd,0x01,30
0x4591,0x01,12
0x012cc9,0x01,12
0x7e09,0x01,28
0xab5b,0x01,23
0x01856e,0x01,12
0x012c2c,0x01,163
0xbb52,0x01,246
0x01953d,0x01,108
0x7275,0x01,17
0x69e8,0x01,56
0x0706,0x01,34
0x01ba5a,0x01,57
0x6a77,0x01,12
0x016675,0x01,28
0xf906,0x01,10
0x1dc8,0x01,197
0xc14f,0x01,65
0xb980,0x01,57
0x0196ab,0x01,20
0x0ea2,0x01,81
0xeee5,0x01,65
0x113f,0x01,68
0xfa31,0x01,39
0x01131b,0x01,49
0x010895,0x01,49
0x9fc0,0x01,12
0x2ee4,0x01,107
0x3d25,0x01,58
0x0123c7,0x01,84
0xad05,0x01,25
0x016948,0x01,12
0x1980,0x01,17
0x01831e,0x01,93
0x014d76,0x01,28
0x8b5f,0x01,47
0xc75d,0x01,74
0xfbf6,0x01,12
0x01ad70,0x01,105
0x08c7,0x01,12
0x1af7,0x01,42
0x014d19,0x01,36
0x015f28,0x01,20
0x01cfb6,0x01,17
0x0132fa,0x01,12
0x5c40,0x01,25
0x518b,0x01,12
0x013915,0x01,23
0xaec0,0x01,28
0x0528,0x01,20
0x018580,0x01,12
0x6c94,0x01,25
0x4e51,0x01,78
0x012850,0x01,20
0x929c,0x01,39
0xc273,0x01,12
0x013cc2,0x01,42
0x010f82,0x01,55
0x0115bb,0x01,12
0xbda2,0x01,42
0x018263,0x01,153
0x013ca1,0x01,25
0x01824d,0x01,12
0x013e7b,0x01,36
0x01291a,0x01,12
0x9694,0x01,25
0x01668a,0x01,67
0xfda9,0x01,12
0x01a97f,0x01,55
0xccb7,0x01,113
0x0134f7,0x01,31
0x012532,0x01,10
0xdae5,0x01,25
0x0105a0,0x01,39
0x8eca,0x01,239
0x0167ad,0x01,73
0x0115c0,0x01,67
0x017a22,0x01,45
0xd05f,0x01,33
0x01b4c1,0x01,17
0xca6f,0x01,103
0x012a46,0x01,34
0x4fff,0x01,140
0xc1bd,0x01,59
0xd4f9,0x01,34
0xe634,0x01,17
0x0bcb,0x01,26
0xb24e,0x01,105
0x01a3b0,0x01,20
0x49f1,0x01,15
0xdbfc,0x01,17
0x1331,0x01,23
0x011967,0x01,12
0xa09d,0x01,94
0x017c56,0x01,33
0x016eba,0x01,18
0xfa75,0x01,23
0x01b542,0x01,17
0x010531,0x01,71
0xe048,0x01,23
0x235d,0x01,55
0x01056f,0x01,52
0xe6de,0x01,20
0x0197e8,0x01,277
0x770c,0x01,16
0x011eee,0x01,39
0x01a3f4,0x01,34
0xcce1,0x01,236
0x0135a4,0x01,14
0x018594,0x01,105
0x1a3a,0x01,33
0xdbce,0x01,33
0xb87e,0x01,25
0x01345a,0x01,355
0x0b09,0x01,17
0x40ca,0x01,84
0x8383,0x01,33
0x0c06,0x01,60
0x6b03,0x01,20
0x4a63,0x01,33
0x013fbf,0x01,14
0x75f4,0x01,36
0x0154d8,0x01,45
0x6c49,0x01,135
0x8fe0,0x01,25
0x011da9,0x01,89
0x012e47,0x01,57
0x2577,0x01,39
0xd553,0x01,95
0xbbe2,0x01,28
0x8a32,0x01,363
0x01099d,0x01,166
0x8ad8,0x01,12
0x010ec2,0x01,100
0x01c242,0x01,42
0x5f8d,0x01,10
0x0123a6,0x01,52
0x01db93,0x01,42
0x01677d,0x01,63
0xb898,0x01,15
0x1707,0x01,33
0x013eb5,0x01,28
0x1ec3,0x01,15
0x6641,0x01,21
0x62e6,0x01,12
0x41e2,0x01,85
0x4876,0x01,11
0x924f,0x01,17
0x01b31e,0x01,78
0x01c8a2,0x01,79
0xfe48,0x01,25
0x91a1,0x01,102
0xa5f1,0x01,28
0x011d4a,0x01,15
0xe1da,0x01,17
0xa334,0x01,455
0x4d5b,0x01,219
0x018ff0,0x01,17
0xd1bc,0x01,12
0xe7c8,0x01,52
0x0143c7,0x01,41
0xa312,0x01,10
0x874a,0x01,37
0x0165cc,0x01,17
0xf669,0x01,55
0xa52f,0x01,41
0x8c8d,0x01,12
0x013371,0x01,25
0x01092b,0x01,18
0x3109,0x01,25
0xab18,0x01,78
0x012f7a,0x01,17
0x018cf9,0x01,100
0x6f16,0x01,332
0x015f0a,0x01,23
0x011adb,0x01,95
0x5076,0x01,39
0xd1c0,0x01,113
0x6bd9,0x01,12
0x0141bc,0x01,12
0x9ceb,0x01,63
0x54de,0x01,15
0x0196cd,0x01,25
0x2d5c,0x01,11
0x011e9b,0x01,105
0x0182ae,0x01,73
0xdb5a,0x01,486
0x01683b,0x01,99
0x7a57,0x01,41
0x7401,0x01,25
0x9533,0x01,57
0x0138fd,0x01,17
0x854d,0x01,25
0x6af2,0x01,20
0x0104a0,0x01,19
0x84bc,0x01,12
0x3b1a,0x01,28
0x1597,0x01,20
0xa3a1,0x01,19
0x01757c,0x01,121
0x5665,0x01,377
0x01b233,0x01,33
0x0223,0x01,15
0x011c95,0x01,12
0x01392b,0x01,351
0xcd28,0x01,156
0x0162e2,0x01,41
0x011c0c,0x01,200
0xdd52,0x01,12
0x019d93,0x01,17
0x01df49,0x01,17
0x5c62,0x01,17
0x046d,0x01,26
0xe6f0,0x01,33
0x018e05,0x01,12
0x7809,0x01,12
0xf83e,0x01,89
0x01c24f,0x01,129
0x0a7d,0x01,12
0x10e6,0x01,22
0xd6b4,0x01,112
0x019636,0x01,42
0xc58c,0x01,20
0x017cd9,0x01,33
0x01b427,0x01,17
0xb3f0,0x01,25
0x016356,0x01,44
0x1225,0x01,41
0x99dc,0x01,12
0x012faa,0x01,23
0x15f3,0x01,18
0x1ba1,0x01,41
0xf831,0x01,89
0xc9e6,0x01,130
0xcdb6,0x01,23
0x015913,0x01,49
0x7875,0x01,11
0x01677b,0x01,26
0xabd5,0x01,17
0xf223,0x01,121
0x012e9f,0x01,21
0xc05f,0x01,66
0x011c90,0x01,100
0x0157e4,0x01,204
0x610a,0x01,33
0x3738,0x01,12
0x64ab,0x01,41
0x01d482,0x01,103
0x52cc,0x01,12
0x0a0b,0x01,65
0xc04a,0x01,12
0x0169ba,0x01,52
0x48c5,0x01,159
0x0142df,0x01,12
0xd059,0x01,25
0x43cc,0x01,15
0x68e8,0x01,110
0x012cd4,0x01,34
0x0154ea,0x01,31
0x01922b,0x01,17
0x010f7d,0x01,229
0x01c053,0x01,12
0x05ea,0x01,12
0x0177ce,0x01,145
0x015d76,0x01,60
0xc5be,0x01,63
0xc513,0x01,109
0x964a,0x01,12
0x01654e,0x01,116
0x0433,0x01,12
0x01255a,0x01,34
0x5f52,0x01,44
0x0177df,0x01,12
0x2da2,0x01,12
0x011c45,0x01,57
0x01084d,0x01,25
0x01aa24,0x01,17
0x4a3b,0x01,51
0xb5d0,0x01,114
0x2385,0x01,57
0xf989,0x01,97
0x8580,0x01,31
0x0173a0,0x01,108
0x01650b,0x01,65
0x016d8a,0x01,28
0x7626,0x01,18
0x01d366,0x01,52
0x4db7,0x01,15
0x015425,0x01,12
0xecf6,0x01,83
0x0191eb,0x01,87
0x4948,0x01,28
0x0151a3,0x01,20
0x1992,0x01,12
0x1e32,0x01,80
0xc90b,0x01,129
0xf222,0x01,20
0x01488d,0x01,78
0x0194bc,0x01,81
0x4e2f,0x01,12
0x01b94d,0x01,31
0xcc41,0x01,161
0x0168cf,0x01,17
0x40b8,0x01,218
0x9f6f,0x01,23
0x6134,0x01,52
0x015a4e,0x01,49
0x016ecf,0x01,25
0x2293,0x01,298
0x87df,0x01,421
0x016ed9,0x01,47
0x48da,0x01,33
0x0516,0x01,18
0x019abf,0x01,25
0x019539,0x01,122
0xa10f,0x01,55
0xfc95,0x01,20
0x37b3,0x01,18
0x016224,0x01,16
0x611b,0x01,25
0x0142c7,0x01,113
0xd68f,0x01,36
0x6b08,0x01,73
0x0a35,0x01,31
0x7cac,0x01,20
0x6df8,0x01,29
0x0175af,0x01,73
0x0176ca,0x01,23
0xa97e,0x01,52
0x3a7d,0x01,51
0x8bfa,0x01,20
0x01a4c0,0x01,25
0xfcc1,0x01,11
0xfbec,0x01,12
0x012414,0x01,53
0x4d24,0x01,107
0x81ba,0x01,17
0x5b54,0x01,39
0x01253c,0x01,17
0x2a37,0x01,15
0x012dc3,0x01,25
0x01beff,0x01,17
0x04bc,0x01,42
0x2d2f,0x01,12
0xa3fa,0x01,20
0x8940,0x01,25
0x019257,0x01,53
0xb329,0x01,25
0x5eb8,0x01,65
0x016343,0x01,44
0x0128ac,0x01,25
0x612c,0x01,20
0xe278,0x01,17
0x010869,0x01,177
0xbe98,0x01,36
0x6102,0x01,550
0xfe22,0x01,17
0x41cc,0x01,20
0x108d,0x01,50
0xacff,0x01,28
0x014aa7,0x01,17
0x0149ee,0x01,39
0xcde3,0x01,64
0x015798,0x01,733
0x4661,0x01,57
0x4ece,0x01,145
0x126a,0x01,33
0x0122ea,0x01,56
0x82f8,0x01,42
0x46cf,0x01,64
0x013a63,0x01,23
0xf1da,0x01,44
0x31bf,0x01,45
0x1e17,0x01,73
0x18ab,0x01,12
0xdabf,0x01,25
0x8d5e,0x01,12
0x0162f6,0x01,208
0x012b57,0x01,244
0x0156b9,0x01,21
0xb597,0x01,50
0xf99e,0x01,56
0x013e92,0x01,36
0x1815,0x01,65
0x0116ee,0x01,11
0x013205,0x01,31
0xa470,0x01,25
0x5bee,0x01,116
0x01357c,0x01,20
0x6b33,0x01,31
0xd020,0x01,52
0x19f9,0x01,73
0x0125a8,0x01,71
0x44fb,0x01,31
0x015e75,0x01,20
0x0155dc,0x01,25
0xcc32,0x01,91
0x01b4c6,0x01,141
0x01c284,0x01,33
0x9178,0x01,25
0x0164c5,0x01,49
0x012558,0x01,20
0x54f7,0x01,20
0x10bd,0x01,12
0x18d9,0x01,61
0x0179cc,0x01,49
0x013569,0x01,12
0x96d1,0x01,17
0x012e24,0x01,76
0x011737,0x01,17
0x014145,0x01,17
0x0ec4,0x01,25
0xc47a,0x01,12
0x0154f0,0x01,45
0x014490,0x01,152
0x8d14,0x01,12
0x011340,0x01,12
0x969d,0x01,17
0x010ebf,0x01,10
0x013cd4,0x01,105
0x016039,0x01,17
0xe306,0x01,33
0x34f5,0x01,104
0xd22c,0x01,28
0x015c31,0x01,49
0x018ab8,0x01,203
0x0337,0x01,49
0xd288,0x01,20
0x01b4a2,0x01,25
0x016893,0x01,116
0x1545,0x01,20
0x0176f7,0x01,137
0x918c,0x01,382
0x55e0,0x01,66
0x012c67,0x01,41
0x8248,0x01,12
0x01d353,0x01,28
0xc052,0x01,89
0x0115cd,0x01,129
0x215d,0x01,17
0xc166,0x01,78
0x014249,0x01,12
0x8a10,0x01,120
0x80ff,0x01,273
0x01262c,0x01,12
0x01bd0f,0x01,20
0x01239a,0x01,28
0x885b,0x01,87
0x013b06,0x01,20
0x7db7,0x01,70
0x01a792,0x01,63
0x013f1d,0x01,330
0x01ae59,0x01,73
0x3ca1,0x01,90
0xc6d3,0x01,137
0xb569,0x01,184
0x7f50,0x01,232
0xd6f8,0x01,25
0xe65a,0x01,104
0x017537,0x01,25
0xe086,0x01,52
0x010332,0x01,12
0x012c46,0x01,33
0x01a913,0x01,276
0x010350,0x01,12
0x015ea2,0x01,44
0xc0ec,0x01,300
0x018b24,0x01,12
0x8d5a,0x01,25
0xc1ec,0x01,58
0x01919a,0x01,325
0x4e78,0x01,38
0x8009,0x01,215
0x1bd1,0x01,222
0xe2c9,0x01,33
0x0101b4,0x01,47
0x017e43,0x01,73
0xc248,0x01,36
0xe8b6,0x01,56
0xbb07,0x01,612
0x3f18,0x01,12
0x0161c2,0x01,326
0x6555,0x01,20
0xdebc,0x01,12
0xeb60,0x01,65
0xd402,0x01,41
0x015d3d,0x01,17
0x01d8d4,0x01,49
0x012ab3,0x01,98
0x015967,0x01,25
0x7516,0x01,15
0x0121cd,0x01,12
0x019b5a,0x01,687
0xc423,0x01,76
0x0149da,0x01,76
0x3906,0x01,807
0xb4d1,0x01,41
0x01d2d5,0x01,47
0x393c,0x01,42
0x016813,0x01,66
0x01749f,0x01,103
0x402b,0x01,23
0xb63c,0x01,42
0x014f78,0x01,47
0x018a0b,0x01,40
0x010070,0x01,17
0x01db7f,0x01,15
0x550d,0x01,102
0x5548,0x01,63
0x017f33,0x01,12
0x4484,0x01,33
0x017e4a,0x01,25
0x011f4f,0x01,17
0x01b4e8,0x01,17
0x012c4b,0x01,116
0x3c57,0x01,39
0x0128,0x01,136
0x01c03e,0x01,20
0xbab9,0x01,163
0x010edd,0x01,76
0xcfde,0x01,89
0x018690,0x01,69
0x01265f,0x01,85
0x01395e,0x01,33
0x01d4ae,0x01,81
0x0359,0x01,60
0x9e77,0x01,25
0x5127,0x01,67
0xcf30,0x01,17
0x035d,0x01,161
0x01b4fd,0x01,20
0x4073,0x01,33
0x0194a6,0x01,33
0x0cce,0x01,42
0x019f,0x01,22
0x01d414,0x01,20
0x012134,0x01,17
0xdf77,0x01,12
0x61c7,0x01,20
0x012354,0x01,52
0xed43,0x01,12
0x42d9,0x01,21
0x01a451,0x01,47
0x015a0e,0x01,12
0x018d8a,0x01,30
0x56ff,0x01,167
0x013896,0x01,49
0x019dc8,0x01,12
0x3fda,0x01,12
0x011683,0x01,26
0x6994,0x01,23
0xb7c6,0x01,233
0x019dcd,0x01,23
0xb90d,0x01,19
0x0111f5,0x01,15
0x9339,0x01,399
0x7137,0x01,84
0x013023,0x01,52
0x01da70,0x01,17
0x01366c,0x01,26
0x011d65,0x01,105
0x017f8b,0x01,41
0x6a79,0x01,12
0x98c6,0x01,84
0x018bb4,0x01,73
0x012ed8,0x01,100
0x6bcd,0x01,12
0x93a3,0x01,20
0x010122,0x01,25
0xeb14,0x01,17
0x0163a7,0x01,20
0x017ad1,0x01,281
0x017ee1,0x01,122
0xb1f3,0x01,130
0x879a,0x01,17
0x52d8,0x01,42
0xd434,0x01,55
0x01674c,0x01,47
0x017231,0x01,10
0x01421c,0x01,17
0x418c,0x01,60
0x0131e7,0x01,90
0x6e9b,0x01,55
0x012ff2,0x01,58
0x0157b2,0x01,20
0x010dcc,0x01,23
0x01341a,0x01,68
0x01a610,0x01,20
0x1671,0x01,25
0xcc02,0x01,79
0x01af7b,0x01,17
0x011f42,0x01,20
0x879b,0x01,47
0x431e,0x01,17
0xba84,0x01,99
0x777d,0x01,77
0x0107e3,0x01,57
0x012561,0x01,23
0x4bd5,0x01,12
0xf8c3,0x01,15
0x5605,0x01,65
0x084d,0x01,53
0x9352,0x01,12
0x7871,0x01,13
0x0166a8,0x01,31
0xa7c1,0x01,29
0x6ec4,0x01,39
0x01b8b0,0x01,17
0x01becf,0x01,17
0x7aa1,0x01,42
0x38fd,0x01,98
0xc919,0x01,56
0x10eb,0x01,56
0x0130b8,0x01,28
0x013cff,0x01,28
0xc392,0x01,90
0xb392,0x01,52
0x69ae,0x01,42
0x01024a,0x01,194
0x015694,0x01,17
0x01096a,0x01,28
0x0c02,0x01,15
0x992b,0x01,47
0x01139c,0x01,28
0x5f10,0x01,42
0x015a1f,0x01,39
0x013451,0x01,31
0x62b9,0x01,17
0x012db4,0x01,44
0x01258b,0x01,20
0x01486e,0x01,65
0x01bb50,0x01,51
0xdefb,0x01,264
0x6183,0x01,41
0x0126cb,0x01,127
0x8f3f,0x01,28
0x9583,0x01,17
0x01dc67,0x01,19
0x0169c3,0x01,28
0x08af,0x01,20
0x4fda,0x01,69
0xdf24,0x01,15
0x9249,0x01,25
0xb92c,0x01,44
0x01c339,0x01,44
0x67e7,0x01,12
0xbe69,0x01,12
0x0160b4,0x01,17
0xc27e,0x01,33
0x015cae,0x01,105
0xc1de,0x01,23
0x4358,0x01,17
0x013da0,0x01,92
0x1fc0,0x01,15
0xee44,0x01,12
0xbe0b,0x01,76
0x52bb,0x01,77
0x87fa,0x01,39
0xf178,0x01,12
0x14ff,0x01,17
0xb9,0x01,161
0x012a05,0x01,245
0x0101a6,0x01,20
0x45fb,0x01,20
0xbad3,0x01,121
0x016ddf,0x01,42
0x010d6e,0x01,129
0x010240,0x01,15
0x01d2b9,0x01,33
0x39c1,0x01,50
0x6ac0,0x01,50
0x0103b0,0x01,23
0x011756,0x01,49
0xf16d,0x01,12
0x5682,0x01,34
0xb9be,0x01,137
0x017e41,0x01,135
0x0122df,0x01,12
0x388b,0x01,102
0x019e7f,0x01,17
0xf185,0x01,45
0x033c,0x01,110
0x1a38,0x01,33
0xbf5f,0x01,58
0x0160de,0x01,34
0x01014a,0x01,241
0x82e2,0x01,25
0x0442,0x01,98
0x2b1f,0x01,10
0x16d3,0x01,10
0xa936,0x01,20
0x0138e5,0x01,47
0xa3f6,0x01,138
0xc29e,0x01,66
0x5b75,0x01,28
0x01570e,0x01,17
0x9d56,0x01,33
0x012aea,0x01,17
0x6e35,0x01,18
0x0154c0,0x01,71
0x01795c,0x01,28
0xba10,0x01,63
0x1903,0x01,33
0x01563e,0x01,28
0x018e22,0x01,20
0x01397e,0x01,126
0x018d8f,0x01,24
0xb7be,0x01,33
0x0156aa,0x01,15
0x014676,0x01,17
0x44b9,0x01,101
0x016c41,0x01,57
0x6ed9,0x01,225
0x014491,0x01,12
0x011b02,0x01,33
0x82cd,0x01,23
0x013ca6,0x01,73
0xdddb,0x01,298
0x742f,0x01,33
0x56c3,0x01,25
0x6e63,0x01,52
0x1d94,0x01,37
0x01740d,0x01,76
0x3abe,0x01,20
0x5fd5,0x01,25
0x011123,0x01,156
0x01a4c3,0x01,17
0xdbbc,0x01,66
0x4b35,0x01,17
0x011570,0x01,83
0x4d6b,0x01,17
0x0164e3,0x01,98
0x01aab2,0x01,17
0x69d3,0x01,44
0x6e78,0x01,17
0x014957,0x01,12
0x8ef4,0x01,17
0xae49,0x01,204
0xd8c9,0x01,56
0xdc3f,0x01,467
0x010a1e,0x01,25
0xd17a,0x01,10
0x011310,0x01,289
0x22db,0x01,83
0x010352,0x01,23
0x4612,0x01,44
0x016025,0x01,50
0x016d,0x01,28
0x017247,0x01,12
0x01a403,0x01,68
0x015e78,0x01,86
0x3671,0x01,17
0x01b73a,0x01,310
0x01d45a,0x01,119
0x9271,0x01,33
0x01b0e8,0x01,39
0x017914,0x01,65
0x0190fa,0x01,20
0x14d9,0x01,21
0x0553,0x01,62
0x017523,0x01,12
0xff8d,0x01,12
0x366d,0x01,25
0x01792f,0x01,17
0x01830f,0x01,17
0x6ea0,0x01,20
0xde04,0x01,10
0x0100d9,0x01,31
0x016452,0x01,31
0xe4c4,0x01,55
0x014b23,0x01,50
0x01a47e,0x01,40
0xd327,0x01,45
0xf0fb,0x01,17
0x369d,0x01,76
0xbaba,0x01,17
0xfd17,0x01,346
0x060e,0x01,18
0x01d128,0x01,12
0x2cfb,0x01,36
0xea7a,0x01,36
0x470d,0x01,33
0xb357,0x01,11
0x4532,0x01,25
0x01713e,0x01,75
0x9f2e,0x01,57
0x4ad3,0x01,33
0x210c,0x01,224
0x580a,0x01,280
0xbde8,0x01,31
0x015e34,0x01,50
0xd50f,0x01,12
0x012d85,0x01,42
0x014a4a,0x01,78
0x0167b2,0x01,25
0xce29,0x01,217
0x011772,0x01,44
0x178d,0x01,41
0x4500,0x01,679
0x010da1,0x01,77
0x25d9,0x01,124
0xa506,0x01,418
0x016f07,0x01,15
0x82a3,0x01,108
0x01b3a8,0x01,17
0x01a325,0x01,119
0x9d36,0x01,36
0x017fca,0x01,14
0x7740,0x01,22
0xca3f,0x01,73
0x37ee,0x01,17
0x79a4,0x01,18
0x01484e,0x01,39
0x6ae4,0x01,20
0x6360,0x01,12
0x801a,0x01,17
0x1be0,0x01,12
0x019292,0x01,46
0x0121c7,0x01,20
0xc633,0x01,31
0x8aa8,0x01,50
0x01b4df,0x01,345
0x016b91,0x01,41
0x01d610,0x01,57
0x0161a1,0x01,179
0x3d64,0x01,47
0x7d50,0x01,67
0xf864,0x01,41
0x0171b9,0x01,12
0x7190,0x01,15
0x019123,0x01,25
0x99db,0x01,12
0x9a1b,0x01,52
0x056a,0x01,15
0x012051,0x01,215
0x014530,0x01,75
0xdd62,0x01,17
0x1828,0x01,11
0x3acb,0x01,11
0x01137c,0x01,90
0xc89c,0x01,26
0x01b880,0x01,20
0x012631,0x01,36
0x0aab,0x01,28
0x01a93f,0x01,154
0x016c5b,0x01,20
0x01b788,0x01,36
0x1938,0x01,12
0xe767,0x01,52
0x9c57,0x01,39
0x44a3,0x01,44
0x015327,0x01,26
0xb1ae,0x01,17
0xd41f,0x01,53
0x01496f,0x01,17
0x4317,0x01,25
0x019472,0x01,121
0xb4aa,0x01,55
0x01b7dc,0x01,12
0xc280,0x01,39
0x013f7e,0x01,43
0xd46b,0x01,20
0x956f,0x01,25
0xca50,0x01,108
0x9429,0x01,13
0x1988,0x01,322
0x019102,0x01,12
0x01729f,0x01,118
0x019bd4,0x01,23
0x017882,0x01,20
0x0127d0,0x01,48
0x01a73f,0x01,31
0x011976,0x01,129
0x01b3cc,0x01,193
0x015518,0x01,221
0x9a3a,0x01,25
0x017742,0x01,25
0x6c7b,0x01,41
0x2724,0x01,41
0xce64,0x01,128
0x01a45a,0x01,16
0x0a7f,0x01,137
0x012bcb,0x01,41
0xeb56,0x01,20
0x31d7,0x01,28
0x1679,0x01,33
0x01b26e,0x01,31
0x2446,0x01,161
0x0179af,0x01,97
0x019394,0x01,26
0x919b,0x01,34
0x0179a2,0x01,17
0x01551f,0x01,17
0x1b81,0x01,13
0x6081,0x01,88
0x018f12,0x01,10
0x012e86,0x01,28
0x6a28,0x01,15
0x1125,0x01,97
0x5857,0x01,127
0x014fab,0x01,132
0x0126fb,0x01,23
0x6b05,0x01,130
0x6fbe,0x01,111
0x01716d,0x01,53
0x01d1f9,0x01,41
0x9948,0x01,12
0x06a0,0x01,205
0x710e,0x01,18
0xc8b3,0x01,34
0x01dcb1,0x01,15
0x01428c,0x01,25
0x011a58,0x01,39
0x4aa2,0x01,72
0xa141,0x01,13
0xb1a7,0x01,28
0x01b2e5,0x01,88
0x014488,0x01,181
0x9636,0x01,39
0x012b7a,0x01,96
0xc4ab,0x01,58
0x18fb,0x01,33
0x01653c,0x01,12
0x013ebd,0x01,73
0xd248,0x01,12
0xf09a,0x01,23
0x6439,0x01,72
0xbc13,0x01,25
0x0164fb,0x01,154
0x3785,0x01,68
0xb829,0x01,12
0x57d5,0x01,39
0x0508,0x01,34
0x895c,0x01,15
0x01b883,0x01,17
0x6d9d,0x01,17
0x01025a,0x01,12
0xcf24,0x01,17
0x016d27,0x01,83
0x01ad87,0x01,161
0x61d0,0x01,17
0x3cb3,0x01,302
0xa620,0x01,111
0x01147c,0x01,17
0x5a17,0x01,52
0x1322,0x01,73
0x9f17,0x01,47
0x5882,0x01,20
0x015c23,0x01,25
0x017244,0x01,130
0x6bdd,0x01,89
0x7faa,0x01,12
0x01df13,0x01,127
0x010486,0x01,17
0x6516,0x01,60
0x9d2b,0x01,89
0x7b9c,0x01,88
0x6a25,0x01,12
0x012563,0x01,23
0x016e41,0x01,15
0x1281,0x01,20
0xc09e,0x01,66
0x2d94,0x01,25
0x010de1,0x01,161
0x01d746,0x01,89
0xc676,0x01,137
0xe873,0x01,20
0x549b,0x01,47
0x62d3,0x01,275
0xbd8f,0x01,28
0xc6c7,0x01,116
0x96a8,0x01,29
0x5e8c,0x01,12
0xe963,0x01,123
0x6ee7,0x01,28
0x1653,0x01,141
0x108c,0x01,492
0x013270,0x01,45
0xf2b9,0x01,394
0x01aca0,0x01,17
0x1e16,0x01,73
0x810e,0x01,20
0x01d2a7,0x01,89
0x019bd7,0x01,120
0x013f70,0x01,25
0x377b,0x01,29
0x5aa6,0x01,121
0x01a569,0x01,28
0x1a81,0x01,18
0x01813f,0x01,17
0x011237,0x01,12
0x3067,0x01,42
0x013999,0x01,113
0x011c53,0x01,12
0x01292b,0x01,28
0xe8db,0x01,106
0xbf00,0x01,17
0x019f2d,0x01,72
0x0685,0x01,12
0xe58b,0x01,131
0x013793,0x01,49
0x01bdc2,0x01,25
0xa301,0x01,17
0x94a1,0x01,20
0x019ede,0x01,87
0x07fb,0x01,58
0x010e21,0x01,17
0xb3b0,0x01,25
0xd103,0x01,57
0x74dc,0x01,81
0xc093,0x01,17
0xbd17,0x01,44
0x018934,0x01,31
0x0113db,0x01,40
0x01aa3a,0x01,47
0x5f37,0x01,12
0x0185e3,0x01,49
0x017fd9,0x01,49
0x01ba63,0x01,57
0x016745,0x01,180
0x01bc57,0x01,20
0x01d27f,0x01,17
0x5f01,0x01,29
0xa246,0x01,44
0x0629,0x01,20
0xf54c,0x01,80
0xe72d,0x01,299
0x010797,0x01,211
0x011b7f,0x01,63
0x1a91,0x01,114
0x01b86d,0x01,17
0xdd9b,0x01,108
0x01b969,0x01,17
0x7fcb,0x01,80
0xbf72,0x01,125
0xbfc9,0x01,26
0x69b8,0x01,161
0x017ea9,0x01,11
0xa1a0,0x01,12
0x8b74,0x01,13
0x017837,0x01,17
0x0145cc,0x01,64
0xc63a,0x01,111
0x926d,0x01,741
0x0185e6,0x01,89
0x5606,0x01,57
0x017af2,0x01,56
0xbefb,0x01,25
0x01489a,0x01,20
0x01b0ca,0x01,43
0x014372,0x01,20
0x01c14f,0x01,25
0x8f14,0x01,49
0x4ab3,0x01,17
0x011522,0x01,17
0x0175a7,0x01,12
0x4ab7,0x01,12
0x9c1c,0x01,17
0x016a1a,0x01,32
0xf74e,0x01,33
0x2725,0x01,15
0x014279,0x01,18
0xb890,0x01,52
0xb487,0x01,25
0xc0d6,0x01,39
0x5bd1,0x01,118
0x45b7,0x01,12
0x0151a5,0x01,12
0xe9f8,0x01,17
0xa3b9,0x01,19
0x01528a,0x01,12
0x01be58,0x01,17
0xf16f,0x01,41
0x7399,0x01,17
0x010b38,0x01,17
0x48,0x01,36
0xc14e,0x01,41
0x018fe8,0x01,25
0x4f7b,0x01,80
0x69b1,0x01,15
0x4b2b,0x01,33
0x01a920,0x01,17
0x01bbc8,0x01,36
0x01806b,0x01,49
0x2f54,0x01,39
0x82f3,0x01,77
0x012555,0x01,20
0x01a052,0x01,17
0x9578,0x01,104
0x019593,0x01,61
0xd93e,0x01,105
0x011cbe,0x01,20
0x1560,0x01,28
0x014395,0x01,232
0x3ea7,0x01,17
0x017722,0x01,17
0xe3ce,0x01,20
0xf2bb,0x01,12
0x01256f,0x01,17
0xbcfa,0x01,17
0x18e0,0x01,49
0x019dfb,0x01,41
0x156c,0x01,31
0x8c57,0x01,25
0xccaf,0x01,81
0x7898,0x01,17
0x012beb,0x01,17
0x018c09,0x01,41
0x61ba,0x01,68
0x010566,0x01,72
0x0183a4,0x01,45
0xec16,0x01,17
0x4d67,0x01,225
0x6079,0x01,13
0x0122f3,0x01,28
0x9f00,0x01,123
0xc30c,0x01,142
0x1a19,0x01,12
0x016738,0x01,12
0x0106d6,0x01,249
0x05d2,0x01,44
0x016245,0x01,10
0x019570,0x01,106
0x5644,0x01,148
0xc0c5,0x01,57
0x0181ef,0x01,34
0xc347,0x01,217
0xf33a,0x01,23
0x35b4,0x01,17
0xb646,0x01,34
0x3267,0x01,41
0x0fe4,0x01,33
0xcf8d,0x01,10
0x01b282,0x01,166
0x019fe3,0x01,107
0xb786,0x01,37
0x017b1b,0x01,86
0x01b40d,0x01,44
0x7090,0x01,23
0x01c2c2,0x01,17
0x5dd0,0x01,12
0xa4c3,0x01,124
0x4538,0x01,36
0x0174f2,0x01,17
0x178b,0x01,23
0x76ac,0x01,16
0xd1e3,0x01,123
0xee96,0x01,17
0x0123fc,0x01,39
0x0123ec,0x01,12
0x822c,0x01,44
0x727d,0x01,25
0x016c96,0x01,125
0x0c39,0x01,12
0x6d2e,0x01,25
0x017552,0x01,315
0x01b9b0,0x01,15
